,id,context,question,answers
2200,DI61Z4489,"Termocuplul se compune din două fire din metale diferite, numite termoelectrozi, sudate la un capăt 1. Capătul sudat se numește sudură caldă, iar celelalte capete 2 și 3, numite capete libere ale termocuplului, se leagă prin conductoarele de legătură la aparatul electric pentru măsurarea forței termoelectromotoare. Legăturile dintre capetele libere și conductoarele de legătură constituie sudura rece. Temperatura sudurilor reci trebuie menținută la o valoare constantă.",Cum se poate defini fenomenul de sudura rece?,"{'text': ['Legăturile dintre capetele libere și conductoarele de legătură constituie sudura rece.'], 'answer_start': [317]}"
2201,BY32V6314,Invertoruleste un dispozitiv electric care permite transformareacurentului continuuîncurent alternativ. Curentul alternativ obținut poate avea diferitetensiunișifrecvențe. Poate avea diverse moduri de operare (electromecanicsau cu dispozitivesemiconductoare).,Ce intrebuintare are un inventor?,"{'text': ['permite transformareacurentului continuuîncurent alternativ'], 'answer_start': [43]}"
2202,UB11B6410,Invertoruleste un dispozitiv electric care permite transformareacurentului continuuîncurent alternativ. Curentul alternativ obținut poate avea diferitetensiunișifrecvențe. Poate avea diverse moduri de operare (electromecanicsau cu dispozitivesemiconductoare).,Cum se clasifica invertorul dupa modul de operare?,"{'text': ['(electromecanicsau cu dispozitivesemiconductoare'], 'answer_start': [209]}"
2203,JA11D5743,Unredresoreste undispozitivelectric care servește transformăriicurentului alternativîncurent continuu. Procedeul poartă numele de redresare. Pentru netezirea pulsațiilor detensiunecontinuă (redresată) sunt folosite de regulădiodeelectrice.,Ce este un redresor si ce rol are ?,"{'text': ['este undispozitivelectric care servește transformăriicurentului alternativîncurent continuu.'], 'answer_start': [10]}"
2204,ZC88G5664,Unredresoreste undispozitivelectric care servește transformăriicurentului alternativîncurent continuu. Procedeul poartă numele de redresare. Pentru netezirea pulsațiilor detensiunecontinuă (redresată) sunt folosite de regulădiodeelectrice.,Cum se netezesc pulsatiile de tensiune continua (redresata)?,"{'text': ['Pentru netezirea pulsațiilor detensiunecontinuă (redresată) sunt folosite de regulădiodeelectrice.'], 'answer_start': [141]}"
2205,WQ39V3138,Eroziunea electricăsauelectroeroziuneaeste o tehnologie de prelucrare neconvențională folosită în special pentru prelucrarea materialelor dure și foarte dure sau a celor care nu pot fi prelucrare prin metode convenționale. O condiție esențială a materialelor prelucrate prin această metodă este aceea de a aveaconductivitate electrică.,In ce consta eroziunea electrica sau electroeroziunea?,"{'text': ['este o tehnologie de prelucrare neconvențională folosită în special pentru prelucrarea materialelor dure și foarte dure sau a celor care nu pot fi prelucrare prin metode convenționale.'], 'answer_start': [38]}"
2206,OA70T5891,Eroziunea electricăsauelectroeroziuneaeste o tehnologie de prelucrare neconvențională folosită în special pentru prelucrarea materialelor dure și foarte dure sau a celor care nu pot fi prelucrare prin metode convenționale. O condiție esențială a materialelor prelucrate prin această metodă este aceea de a aveaconductivitate electrică.,Ce proprietate trebuie sa aiba obligatoriu materialele prelucrate prin electroeroziune?,"{'text': ['O condiție esențială a materialelor prelucrate prin această metodă este aceea de a aveaconductivitate electrică.'], 'answer_start': [223]}"
2207,EO51V1581,"Se numeșteșurubunorgan de mașinăîn forma unei tije cu cap, care are o nervură elicoidală numităfiletextern, utilizat la realizarea de fixări mecanice, de îmbinări demontabile a două ori a mai multor piese, sau pentru transmitere deforțeși mișcări într-un mecanism.Șurubul se realizează în general, din metal, dar și din lemn sau material plastic. Există un caz particular în care filetul ia forma unei spirale reliefate pe o suprafață plană. ",Ce forma are un surub?,"{'text': ['în forma unei tije cu cap, care are o nervură elicoidală numităfiletextern, utilizat la realizarea de fixări mecanice, de îmbinări demontabile a două ori a mai multor piese, sau pentru transmitere deforțeși mișcări într-un mecanism.'], 'answer_start': [32]}"
2208,ZG18J5969,"Se numeșteșurubunorgan de mașinăîn forma unei tije cu cap, care are o nervură elicoidală numităfiletextern, utilizat la realizarea de fixări mecanice, de îmbinări demontabile a două ori a mai multor piese, sau pentru transmitere deforțeși mișcări într-un mecanism.Șurubul se realizează în general, din metal, dar și din lemn sau material plastic. Există un caz particular în care filetul ia forma unei spirale reliefate pe o suprafață plană. ",Din ce materiale poate fi construit un surub?,"{'text': ['se realizează în general, din metal, dar și din lemn sau material plastic'], 'answer_start': [272]}"
2209,NQ51K1989,"Ruletaeste un instrument pentru măsurarea lungimilor și distanțelor, ce constă dintr-o panglică lungă depânză,plasticsau deoțel, gradată, care are capacitatea de a se strânge prin rulare într-o casetă cilindrică, dotată cu un mecanism pentru retractarea panglicii.",Ce intrebuintare are o ruleta?,"{'text': ['pentru măsurarea lungimilor și distanțelor'], 'answer_start': [25]}"
2210,IV82G4242,"Ruletaeste un instrument pentru măsurarea lungimilor și distanțelor, ce constă dintr-o panglică lungă depânză,plasticsau deoțel, gradată, care are capacitatea de a se strânge prin rulare într-o casetă cilindrică, dotată cu un mecanism pentru retractarea panglicii.",Din ce este alcatuita o ruleta de masurat?,"{'text': ['dintr-o panglică lungă depânză,plasticsau deoțel, gradată, care are capacitatea de a se strânge prin rulare într-o casetă cilindrică'], 'answer_start': [79]}"
2211,CY13V1271,"Cleșteleeste o unealtă de mână folosită atunci când este nevoie de a tăia sau de a trage (de obiceicuie). Este folosit în general de tâmplari, fierari, dar și pentru a tăia cabluri.Cleștii, de obicei înroșiți în foc, au fost folosiți și pentru tortură[1][2] încă de pe vremea Romei Antice.
",Ce treburi gospodaresti pot fi realizate cu ajutorul unei unelte cleste?,"{'text': ['când este nevoie de a tăia sau de a trage (de obiceicuie).'], 'answer_start': [47]}"
2212,ZR90H1010,"Cleșteleeste o unealtă de mână folosită atunci când este nevoie de a tăia sau de a trage (de obiceicuie). Este folosit în general de tâmplari, fierari, dar și pentru a tăia cabluri.Cleștii, de obicei înroșiți în foc, au fost folosiți și pentru tortură[1][2] încă de pe vremea Romei Antice.
",ce intrebuintare suplimentara aveau clestii in vremea Romei antice?,"{'text': ['pentru tortură'], 'answer_start': [237]}"
2213,VE39Q7059,"Nivela cu bulă de aereste un instrument folosit pentru verificarea orizontalității unei piese, mașini, instalații, a verticalității unui perete în curs de construcție etc. Se mai numeștepolobocsaucumpănă.Nivela cu bulă de aer este formată dintr-un corp paralelipipedic din lemn, aluminiu sau material plastic și un cilindru de sticlă etanș, gradat cu fire reticulare, care conține un lichid și o bulă de gaz. ",Cum se poate caracteriza o nivela cu bula de aer?,"{'text': ['un instrument folosit pentru verificarea orizontalității unei piese, mașini, instalații, a verticalității unui perete în curs de construcție'], 'answer_start': [26]}"
2214,EA65R8863,"Nivela cu bulă de aereste un instrument folosit pentru verificarea orizontalității unei piese, mașini, instalații, a verticalității unui perete în curs de construcție etc. Se mai numeștepolobocsaucumpănă.Nivela cu bulă de aer este formată dintr-un corp paralelipipedic din lemn, aluminiu sau material plastic și un cilindru de sticlă etanș, gradat cu fire reticulare, care conține un lichid și o bulă de gaz. ",Din ce este format un poloboc?,"{'text': ['dintr-un corp paralelipipedic din lemn, aluminiu sau material plastic și un cilindru de sticlă etanș, gradat cu fire reticulare, care conține un lichid și o bulă de gaz'], 'answer_start': [239]}"
2215,JV17Q6631,"Instrumentul are la baza funcționării sale principiul vaselor comunicante. Este folosit pentru trasarea sau confirmarea orizontalității sau verticalității pe distanțe mici, de până în trei metri. Cele mai bune nivele cu bulă de aer au o toleranță de circa 6 mm/m, adică la un metru distanță măsurat în lungul cumpenei poate apare o abatere de trei milimetri, în plus sau în minus, perpendicular pe aceasta.",Care este distanta maxima pe care se poate utiliza un poloboc?,"{'text': ['Este folosit pentru trasarea sau confirmarea orizontalității sau verticalității pe distanțe mici, de până în trei metri.'], 'answer_start': [75]}"
2216,DV60P5748,"Instrumentul are la baza funcționării sale principiul vaselor comunicante. Este folosit pentru trasarea sau confirmarea orizontalității sau verticalității pe distanțe mici, de până în trei metri. Cele mai bune nivele cu bulă de aer au o toleranță de circa 6 mm/m, adică la un metru distanță măsurat în lungul cumpenei poate apare o abatere de trei milimetri, în plus sau în minus, perpendicular pe aceasta.",Ce toleranta au nivelele cu bula de aer?,"{'text': ['de circa 6 mm/m, adică la un metru distanță măsurat în lungul cumpenei poate apare o abatere de trei milimetri, în plus sau în minus, perpendicular pe aceasta.'], 'answer_start': [247]}"
2217,JA63R5852,"Unele cumpene au trei cilindri cu bule de aer, unul pentru suprafețe orizontale, unul pentru suprafețe verticale și altul pentru înclinații la 45 de grade. Cel de-al treilea cilindru cu bulă poate fi și reglabil, stabilindu-se unghiul necesar fie cu ajutorul unuiraportor, fie cu ajutorul gradațiilor marcate pe corpul nivelei.",Ce rol au trei cilindri cu bule de aer care pot alcatui un poloboc?,"{'text': ['unul pentru suprafețe orizontale, unul pentru suprafețe verticale și altul pentru înclinații la 45 de grade.'], 'answer_start': [47]}"
2218,KV94E4762,"Unele cumpene au trei cilindri cu bule de aer, unul pentru suprafețe orizontale, unul pentru suprafețe verticale și altul pentru înclinații la 45 de grade. Cel de-al treilea cilindru cu bulă poate fi și reglabil, stabilindu-se unghiul necesar fie cu ajutorul unuiraportor, fie cu ajutorul gradațiilor marcate pe corpul nivelei.",Ce ustensile sunt necesare pentru a regla unghiul necesar la polobocul cu trei cilindri?,"{'text': ['fie cu ajutorul unuiraportor, fie cu ajutorul gradațiilor marcate pe corpul nivelei.'], 'answer_start': [243]}"
2219,KT14Q2892,"Nivela torică de tipfurtun de niveleste un instrument cu precizie mai mare, format dintr-un furtun și două tuburi transparente, marcate milimetric, atașate la capete. Sistemul este umplut cu un lichid, de obicei apă, și funcționează pe principiul vaselor comunicante. Este folosit în construcții, la trasarea cotelor zero.",Ce este o nivela torica de tip furtun de nivel?,"{'text': ['este un instrument cu precizie mai mare, format dintr-un furtun și două tuburi transparente, marcate milimetric, atașate la capete.'], 'answer_start': [35]}"
2220,CG71O3710,"Nivela torică de tipfurtun de niveleste un instrument cu precizie mai mare, format dintr-un furtun și două tuburi transparente, marcate milimetric, atașate la capete. Sistemul este umplut cu un lichid, de obicei apă, și funcționează pe principiul vaselor comunicante. Este folosit în construcții, la trasarea cotelor zero.",Care este principiul care sta la baza functionarii nivelei torice?,"{'text': ['Sistemul este umplut cu un lichid, de obicei apă, și funcționează pe principiul vaselor comunicante.'], 'answer_start': [167]}"
